# Prediction results for:	 GO:0030324 
# Model used:	 group_lasso 
# ROC AUC score:	 0.5505401 
# All tissues were included
# Best penalty parameter (CV): 1.032245 
# tissue	 1 	 5 
# tissue	 2 	 5 
# tissue	 3 	 5 
# tissue	 4 	 5 
# tissue	 5 	 5 
# tissue	 6 	 5 
# tissue	 7 	 5 
# tissue	 8 	 5 
# tissue	 9 	 5 
# tissue	 10 	 5 
# tissue	 11 	 5 
# tissue	 12 	 5 
# tissue	 13 	 5 
# tissue	 14 	 5 
# tissue	 15 	 5 
# tissue	 16 	 5 
# tissue	 17 	 5 
# tissue	 18 	 5 
# tissue	 19 	 5 
# tissue	 20 	 5 
# tissue	 21 	 5 
# tissue	 22 	 5 
# tissue	 23 	 5 
# tissue	 24 	 5 
# tissue	 25 	 5 
# tissue	 26 	 5 
# tissue	 27 	 5 
# tissue	 28 	 5 
# tissue	 29 	 5 
# tissue	 30 	 5 
# tissue	 31 	 5 
# tissue	 32 	 5 
# tissue	 33 	 5 
# tissue	 34 	 5 
# tissue	 35 	 5 
# tissue	 36 	 5 
# tissue	 37 	 5 
# tissue	 38 	 5 
# tissue	 39 	 5 
# tissue	 40 	 5 
# tissue	 41 	 5 
# tissue	 42 	 5 
# tissue	 43 	 5 
# tissue	 44 	 5 
# tissue	 45 	 5 
# tissue	 46 	 5 
# tissue	 47 	 5 
# tissue	 48 	 5 
# tissue	 49 	 5 
# tissue	 50 	 5 
# tissue	 51 	 5 
# tissue	 52 	 5 
# tissue	 53 	 5 
# Coefficients:
1 	 0 
1 	 0 
1 	 0 
1 	 0 
1 	 0 
2 	 0 
2 	 0 
2 	 0 
2 	 0 
2 	 0 
3 	 -0.001461792 
3 	 0.03099002 
3 	 0.06273905 
3 	 -0.1319864 
3 	 0.08961769 
4 	 -0.003599285 
4 	 -0.6896871 
4 	 -0.1003446 
4 	 -1.493622 
4 	 -0.8133143 
5 	 0 
5 	 0 
5 	 0 
5 	 0 
5 	 0 
6 	 0 
6 	 0 
6 	 0 
6 	 0 
6 	 0 
7 	 0 
7 	 0 
7 	 0 
7 	 0 
7 	 0 
8 	 -0.01131254 
8 	 -0.05310854 
8 	 0.02452486 
8 	 -0.3680351 
8 	 -0.02091907 
9 	 0 
9 	 0 
9 	 0 
9 	 0 
9 	 0 
10 	 0.009574773 
10 	 -0.1672192 
10 	 0.003445248 
10 	 -0.07622801 
10 	 0.4863067 
11 	 0 
11 	 0 
11 	 0 
11 	 0 
11 	 0 
12 	 0 
12 	 0 
12 	 0 
12 	 0 
12 	 0 
13 	 0 
13 	 0 
13 	 0 
13 	 0 
13 	 0 
14 	 0 
14 	 0 
14 	 0 
14 	 0 
14 	 0 
15 	 0.02099251 
15 	 0.1171457 
15 	 -0.07478108 
15 	 -0.1501092 
15 	 0.1762593 
16 	 0 
16 	 0 
16 	 0 
16 	 0 
16 	 0 
17 	 0.01914444 
17 	 -0.09079799 
17 	 -0.1510632 
17 	 -0.2293523 
17 	 0.3155301 
18 	 0.02260337 
18 	 1.12069 
18 	 -0.5746146 
18 	 0.1544879 
18 	 0.2902592 
19 	 0 
19 	 0 
19 	 0 
19 	 0 
19 	 0 
20 	 0 
20 	 0 
20 	 0 
20 	 0 
20 	 0 
21 	 0 
21 	 0 
21 	 0 
21 	 0 
21 	 0 
22 	 0 
22 	 0 
22 	 0 
22 	 0 
22 	 0 
23 	 0 
23 	 0 
23 	 0 
23 	 0 
23 	 0 
24 	 0 
24 	 0 
24 	 0 
24 	 0 
24 	 0 
25 	 0.1026753 
25 	 -1.244413 
25 	 -0.8107319 
25 	 -2.067641 
25 	 1.692534 
26 	 0.01184848 
26 	 0.1444744 
26 	 -0.414794 
26 	 0.08559716 
26 	 0.3839656 
27 	 0 
27 	 0 
27 	 0 
27 	 0 
27 	 0 
28 	 0.004409065 
28 	 -0.005008373 
28 	 -0.0128675 
28 	 0.02646772 
28 	 -0.07058731 
29 	 0 
29 	 0 
