# Prediction results for:	 GO:0022602 
# Model used:	 group_lasso 
# ROC AUC score:	 0.5203287 
# All tissues were included
# Best penalty parameter (CV): 0.2309934 
# tissue	 1 	 5 
# tissue	 2 	 5 
# tissue	 3 	 5 
# tissue	 4 	 5 
# tissue	 5 	 5 
# tissue	 6 	 5 
# tissue	 7 	 5 
# tissue	 8 	 5 
# tissue	 9 	 5 
# tissue	 10 	 5 
# tissue	 11 	 5 
# tissue	 12 	 5 
# tissue	 13 	 5 
# tissue	 14 	 5 
# tissue	 15 	 5 
# tissue	 16 	 5 
# tissue	 17 	 5 
# tissue	 18 	 5 
# tissue	 19 	 5 
# tissue	 20 	 5 
# tissue	 21 	 5 
# tissue	 22 	 5 
# tissue	 23 	 5 
# tissue	 24 	 5 
# tissue	 25 	 5 
# tissue	 26 	 5 
# tissue	 27 	 5 
# tissue	 28 	 5 
# tissue	 29 	 5 
# tissue	 30 	 5 
# tissue	 31 	 5 
# tissue	 32 	 5 
# tissue	 33 	 5 
# tissue	 34 	 5 
# tissue	 35 	 5 
# tissue	 36 	 5 
# tissue	 37 	 5 
# tissue	 38 	 5 
# tissue	 39 	 5 
# tissue	 40 	 5 
# tissue	 41 	 5 
# tissue	 42 	 5 
# tissue	 43 	 5 
# tissue	 44 	 5 
# tissue	 45 	 5 
# tissue	 46 	 5 
# tissue	 47 	 5 
# tissue	 48 	 5 
# tissue	 49 	 5 
# tissue	 50 	 5 
# tissue	 51 	 5 
# tissue	 52 	 5 
# tissue	 53 	 5 
# Coefficients:
1 	 0 
1 	 0 
1 	 0 
1 	 0 
1 	 0 
2 	 0.004088371 
2 	 -0.03631879 
2 	 -0.1148508 
2 	 -0.4702415 
2 	 0.7261985 
3 	 0.01487432 
3 	 0.05002419 
3 	 -0.5887312 
3 	 0.3768299 
3 	 -0.6375718 
4 	 0 
4 	 0 
4 	 0 
4 	 0 
4 	 0 
5 	 0 
5 	 0 
5 	 0 
5 	 0 
5 	 0 
6 	 0 
6 	 0 
6 	 0 
6 	 0 
6 	 0 
7 	 0.01435036 
7 	 -0.5628458 
7 	 0.3114064 
7 	 1.320617 
7 	 0.2083834 
8 	 0 
8 	 0 
8 	 0 
8 	 0 
8 	 0 
9 	 0 
9 	 0 
9 	 0 
9 	 0 
9 	 0 
10 	 0 
10 	 0 
10 	 0 
10 	 0 
10 	 0 
11 	 0.05747748 
11 	 -0.1670175 
11 	 1.261736 
11 	 -0.4932153 
11 	 3.373462 
12 	 0.02690008 
12 	 -0.2369697 
12 	 0.4638472 
12 	 1.09782 
12 	 1.439122 
13 	 -0.005429181 
13 	 0.3791282 
13 	 -1.357876 
13 	 0.5788848 
13 	 -0.622027 
14 	 0 
14 	 0 
14 	 0 
14 	 0 
14 	 0 
15 	 0.01586421 
15 	 0.8846144 
15 	 -0.2860107 
15 	 -0.419076 
15 	 -0.8347805 
16 	 0.0081546 
16 	 -0.4539707 
16 	 -0.4978022 
16 	 -0.684504 
16 	 -1.140646 
17 	 0.05219722 
17 	 0.6426848 
17 	 -0.1544643 
17 	 0.6144493 
17 	 -0.9028911 
18 	 0 
18 	 0 
18 	 0 
18 	 0 
18 	 0 
19 	 0 
19 	 0 
19 	 0 
19 	 0 
19 	 0 
20 	 0 
20 	 0 
20 	 0 
20 	 0 
20 	 0 
21 	 0 
21 	 0 
21 	 0 
21 	 0 
21 	 0 
22 	 0 
22 	 0 
22 	 0 
22 	 0 
22 	 0 
23 	 0.001241131 
23 	 -0.2113803 
23 	 0.2122987 
23 	 0.009664866 
23 	 0.2148598 
24 	 0 
24 	 0 
24 	 0 
24 	 0 
24 	 0 
25 	 0.000192981 
25 	 0.009851959 
25 	 -0.003734017 
25 	 0.09484572 
25 	 0.3072754 
26 	 0 
26 	 0 
26 	 0 
26 	 0 
26 	 0 
27 	 0 
27 	 0 
27 	 0 
27 	 0 
27 	 0 
28 	 0 
28 	 0 
28 	 0 
28 	 0 
28 	 0 
